"Temperature","Chill_response","Heat_response","species","cultivar","fit","n_cal"
38.9,0,0,"Almond","Achaak","single","scarce"
39,0,0,"Almond","Achaak","single","scarce"
39.1,0,0,"Almond","Achaak","single","scarce"
39.2,0,0,"Almond","Achaak","single","scarce"
39.3,0,0,"Almond","Achaak","single","scarce"
39.4,0,0,"Almond","Achaak","single","scarce"
39.5,0,0,"Almond","Achaak","single","scarce"
39.6,0,0,"Almond","Achaak","single","scarce"
39.7,0,0,"Almond","Achaak","single","scarce"
39.8,0,0,"Almond","Achaak","single","scarce"
39.9,0,0,"Almond","Achaak","single","scarce"
40,0,0,"Almond","Achaak","single","scarce"
-5,2.94257049886393e-10,0,"Almond","Desmayo","single","scarce"
-4.9,3.76535709828508e-10,0,"Almond","Desmayo","single","scarce"
-4.8,4.8172438919595e-10,0,"Almond","Desmayo","single","scarce"
-4.7,6.16175550225264e-10,0,"Almond","Desmayo","single","scarce"
-4.6,7.87995685740236e-10,0,"Almond","Desmayo","single","scarce"
-4.5,1.00752761140947e-09,0,"Almond","Desmayo","single","scarce"
-4.4,1.28839070805434e-09,0,"Almond","Desmayo","single","scarce"
-4.3,1.64668238271826e-09,0,"Almond","Desmayo","single","scarce"
-4.2,2.10419697987842e-09,0,"Almond","Desmayo","single","scarce"
-4.1,2.68829810880683e-09,0,"Almond","Desmayo","single","scarce"
-4,3.4338642284931e-09,0,"Almond","Desmayo","single","scarce"
-3.9,4.38534383700318e-09,0,"Almond","Desmayo","single","scarce"
-3.8,5.60127798939876e-09,0,"Almond","Desmayo","single","scarce"
-3.7,7.15054248630458e-09,0,"Almond","Desmayo","single","scarce"
-3.6,9.12654133503492e-09,0,"Almond","Desmayo","single","scarce"
-3.5,1.16463275469068e-08,0,"Almond","Desmayo","single","scarce"
-3.4,1.48589283178918e-08,0,"Almond","Desmayo","single","scarce"
-3.3,1.89540427767093e-08,0,"Almond","Desmayo","single","scarce"
-3.2,2.41815767493145e-08,0,"Almond","Desmayo","single","scarce"
-3.1,3.08341800917877e-08,0,"Almond","Desmayo","single","scarce"
-3,3.93094150250824e-08,0,"Almond","Desmayo","single","scarce"
-2.9,5.01045664179036e-08,0,"Almond","Desmayo","single","scarce"
-2.8,6.38520358724878e-08,0,"Almond","Desmayo","single","scarce"
-2.7,8.13559019322736e-08,0,"Almond","Desmayo","single","scarce"
-2.6,1.03638331770295e-07,0,"Almond","Desmayo","single","scarce"
-2.5,1.32046512891799e-07,0,"Almond","Desmayo","single","scarce"
-2.4,1.6814889364656e-07,0,"Almond","Desmayo","single","scarce"
-2.3,2.14081236136481e-07,0,"Almond","Desmayo","single","scarce"
-2.2,2.72509006502008e-07,0,"Almond","Desmayo","single","scarce"
-2.1,3.46817447590903e-07,0,"Almond","Desmayo","single","scarce"
-2,4.41305142362112e-07,0,"Almond","Desmayo","single","scarce"
-1.9,5.61429415114633e-07,0,"Almond","Desmayo","single","scarce"
-1.8,7.14386641197737e-07,0,"Almond","Desmayo","single","scarce"
-1.7,9.08505184494653e-07,0,"Almond","Desmayo","single","scarce"
-1.6,1.15515449430285e-06,0,"Almond","Desmayo","single","scarce"
-1.5,1.46849157040958e-06,0,"Almond","Desmayo","single","scarce"
-1.4,1.86647300398464e-06,0,"Almond","Desmayo","single","scarce"
-1.3,2.37187054272523e-06,0,"Almond","Desmayo","single","scarce"
-1.2,3.01355697746596e-06,0,"Almond","Desmayo","single","scarce"
-1.1,3.82813400602531e-06,0,"Almond","Desmayo","single","scarce"
-1,4.86390468304398e-06,0,"Almond","Desmayo","single","scarce"
-0.899999999999999,6.17636629755043e-06,0,"Almond","Desmayo","single","scarce"
-0.8,7.84152908956447e-06,0,"Almond","Desmayo","single","scarce"
-0.7,9.95378677718069e-06,0,"Almond","Desmayo","single","scarce"
-0.6,1.2632691990277e-05,0,"Almond","Desmayo","single","scarce"
-0.5,1.60296343141547e-05,0,"Almond","Desmayo","single","scarce"
-0.399999999999999,2.03362835997472e-05,0,"Almond","Desmayo","single","scarce"
-0.3,2.57952632353862e-05,0,"Almond","Desmayo","single","scarce"
-0.199999999999999,3.27136398929105e-05,0,"Almond","Desmayo","single","scarce"
-0.0999999999999996,4.14970875724171e-05,0,"Almond","Desmayo","single","scarce"
0,5.26076911605049e-05,0,"Almond","Desmayo","single","scarce"
0.100000000000001,6.66809504428826e-05,0,"Almond","Desmayo","single","scarce"
0.2,8.45036285006952e-05,0,"Almond","Desmayo","single","scarce"
0.300000000000001,0.000107070563594226,0,"Almond","Desmayo","single","scarce"
0.4,0.000135639471777065,0,"Almond","Desmayo","single","scarce"
0.5,0.00017180012330709,0,"Almond","Desmayo","single","scarce"
0.600000000000001,0.000217561646909016,0,"Almond","Desmayo","single","scarce"
0.7,0.000275462692112966,0,"Almond","Desmayo","single","scarce"
0.800000000000001,0.000348861192170746,0,"Almond","Desmayo","single","scarce"
0.9,0.000441547917178483,0,"Almond","Desmayo","single","scarce"
1,0.000558759404230937,0,"Almond","Desmayo","single","scarce"
1.1,0.000706958186957178,0,"Almond","Desmayo","single","scarce"
1.2,0.000894302657806331,0,"Almond","Desmayo","single","scarce"
1.3,0.00113109018734082,0,"Almond","Desmayo","single","scarce"
1.4,0.00143031550900499,0,"Almond","Desmayo","single","scarce"
1.5,0.00180837420337892,0,"Almond","Desmayo","single","scarce"
1.6,0.00228594879086319,0,"Almond","Desmayo","single","scarce"
1.7,0.00288912457412004,0,"Almond","Desmayo","single","scarce"
1.8,0.00365079445340055,0,"Almond","Desmayo","single","scarce"
1.9,0.00461242708127597,0,"Almond","Desmayo","single","scarce"
2,0.00582898077352304,0,"Almond","Desmayo","single","scarce"
2.1,0.00736167541887714,0,"Almond","Desmayo","single","scarce"
2.2,0.00929565395018155,0,"Almond","Desmayo","single","scarce"
2.3,0.0117354970143409,1.45471299872746e-06,"Almond","Desmayo","single","scarce"
2.4,0.0148128975862271,6.14611223720418e-05,"Almond","Desmayo","single","scarce"
2.5,0.018693642497808,0.00020946683272377,"Almond","Desmayo","single","scarce"
2.6,0.0235863735761192,0.000445445792053523,"Almond","Desmayo","single","scarce"
2.7,0.0297535738838331,0.000769356463288406,"Almond","Desmayo","single","scarce"
2.8,0.037525331975528,0.00118114183159479,"Almond","Desmayo","single","scarce"
2.9,0.0473165681666118,0.00168072941441388,"Almond","Desmayo","single","scarce"
3,0.0596485654787589,0.00226803127421998,"Almond","Desmayo","single","scarce"
3.1,0.0751758379224981,0.00294294403399958,"Almond","Desmayo","single","scarce"
3.2,0.0947195930073379,0.00370534889544755,"Almond","Desmayo","single","scarce"
3.3,0.119309304715865,0.00455511165987804,"Almond","Desmayo","single","scarce"
3.4,0.150234204553721,0.00549208275184648,"Almond","Desmayo","single","scarce"
3.5,0.189201439493207,0.00651609724547753,"Almond","Desmayo","single","scarce"
3.6,0.238060739235861,0.00762697489349545,"Almond","Desmayo","single","scarce"
3.7,0.29939845389663,0.00882452015895152,"Almond","Desmayo","single","scarce"
3.8,0.376338250840286,0.0101085222496421,"Almond","Desmayo","single","scarce"
3.9,0.472753934464276,0.0114787551552127,"Almond","Desmayo","single","scarce"
4,0.593432668917276,0.0129349776869401,"Almond","Desmayo","single","scarce"
4.1,0.74426438489306,0.0144769335201865,"Almond","Desmayo","single","scarce"
4.2,0.932456113893704,0.0161043512395181,"Almond","Desmayo","single","scarce"
4.3,1.16676597262684,0.0178169443864792,"Almond","Desmayo","single","scarce"
4.4,1.45774507079855,0.0196144115100154,"Almond","Desmayo","single","scarce"
4.5,1.81796587971695,0.0214964362195343,"Almond","Desmayo","single","scarce"
4.6,2.26220175849698,0.0234626872405972,"Almond","Desmayo","single","scarce"
4.7,2.80750397733735,0.0255128184732299,"Almond","Desmayo","single","scarce"
4.8,3.47310038761386,0.0276464690528435,"Almond","Desmayo","single","scarce"
4.9,4.28001675166469,0.0298632634137533,"Almond","Desmayo","single","scarce"
5,5.25030420786548,0.0321628113552868,"Almond","Desmayo","single","scarce"
5.1,6.40575598377981,0.0345447081104662,"Almond","Desmayo","single","scarce"
5.2,7.76602999992476,0.037008534417256,"Almond","Desmayo","single","scarce"
5.3,9.34618012710593,0.0395538565923613,"Almond","Desmayo","single","scarce"
5.4,11.1537494906729,0.0421802266075653,"Almond","Desmayo","single","scarce"
5.5,13.1857846122412,0.0448871821685907,"Almond","Desmayo","single","scarce"
5.6,15.42634181872,0.0476742467964735,"Almond","Desmayo","single","scarce"
5.7,16.0563690716909,0.0505409299114323,"Almond","Desmayo","single","scarce"
5.8,15.9369875888124,0.0534867269192207,"Almond","Desmayo","single","scarce"
5.9,15.9822691641493,0.0565111192999462,"Almond","Desmayo","single","scarce"
6,16.0663523149677,0.0596135746993399,"Almond","Desmayo","single","scarce"
6.1,15.9869976878459,0.0627935470224616,"Almond","Desmayo","single","scarce"
6.2,16.0824408051753,0.0660504765298237,"Almond","Desmayo","single","scarce"
6.3,16.2149750443447,0.0693837899359165,"Almond","Desmayo","single","scarce"
6.4,16.3653099203009,0.0727929005101187,"Almond","Desmayo","single","scarce"
6.5,16.4942139312062,0.076277208179973,"Almond","Desmayo","single","scarce"
6.6,16.8088296088716,0.0798360996368114,"Almond","Desmayo","single","scarce"
6.7,16.8750853949436,0.08346894844371,"Almond","Desmayo","single","scarce"
6.8,17.4416179526608,0.0871751151457543,"Almond","Desmayo","single","scarce"
6.9,17.6772532631333,0.0909539473825967,"Almond","Desmayo","single","scarce"
7,18.4584350479418,0.0948047800032843,"Almond","Desmayo","single","scarce"
7.1,19.124434091851,0.0987269351833403,"Almond","Desmayo","single","scarce"
7.2,19.6523514044707,0.102719722544073,"Almond","Desmayo","single","scarce"
7.3,20.5168051813941,0.106782439274098,"Almond","Desmayo","single","scarce"
7.4,21.201594263951,0.110914370253047,"Almond","Desmayo","single","scarce"
7.5,21.8036355921769,0.115114788177441,"Almond","Desmayo","single","scarce"
7.6,22.4450011422411,0.119382953688716,"Almond","Desmayo","single","scarce"
7.7,23.3616520515443,0.123718115503358,"Almond","Desmayo","single","scarce"
7.8,24.0040940033808,0.128119510545151,"Almond","Desmayo","single","scarce"
7.9,24.7963394174255,0.132586364079487,"Almond","Desmayo","single","scarce"
8,24.7728009687813,0.137117889849742,"Almond","Desmayo","single","scarce"
8.1,25.2801335887391,0.141713290215667,"Almond","Desmayo","single","scarce"
8.2,25.4765364678806,0.146371756293793,"Almond","Desmayo","single","scarce"
8.3,26.0924159158638,0.151092468099808,"Almond","Desmayo","single","scarce"
8.4,25.9984986709827,0.155874594692893,"Almond","Desmayo","single","scarce"
8.5,26.6888003875797,0.160717294321984,"Almond","Desmayo","single","scarce"
8.6,27.0269827786823,0.165619714573935,"Almond","Desmayo","single","scarce"
8.7,26.624508131853,0.170580992523563,"Almond","Desmayo","single","scarce"
8.8,26.8336475672623,0.175600254885539,"Almond","Desmayo","single","scarce"
8.9,26.9964907043757,0.180676618168104,"Almond","Desmayo","single","scarce"
9,26.4049045203519,0.185809188828581,"Almond","Desmayo","single","scarce"
9.1,26.4944507403805,0.190997063430656,"Almond","Desmayo","single","scarce"
9.2,26.5680841477878,0.196239328803404,"Almond","Desmayo","single","scarce"
9.3,26.6114138107509,0.201535062202021,"Almond","Desmayo","single","scarce"
9.4,26.8772872106057,0.206883331470251,"Almond","Desmayo","single","scarce"
9.5,26.8879493019448,0.21228319520446,"Almond","Desmayo","single","scarce"
9.6,26.8870441934525,0.217733702919344,"Almond","Desmayo","single","scarce"
9.7,26.8766532890802,0.223233895215235,"Almond","Desmayo","single","scarce"
9.8,26.0862946212801,0.22878280394697,"Almond","Desmayo","single","scarce"
9.9,26.0601646433124,0.23437945239431,"Almond","Desmayo","single","scarce"
10,26.0287995871682,0.240022855433859,"Almond","Desmayo","single","scarce"
10.1,25.9930627903986,0.245712019712467,"Almond","Desmayo","single","scarce"
10.2,25.9615212335283,0.251445943822078,"Almond","Desmayo","single","scarce"
10.3,26.1128646753562,0.257223618476003,"Almond","Desmayo","single","scarce"
10.4,26.0650249855579,0.263044026686569,"Almond","Desmayo","single","scarce"
10.5,26.0148554259843,0.268906143944133,"Almond","Desmayo","single","scarce"
10.6,25.1429253669834,0.274808938397416,"Almond","Desmayo","single","scarce"
10.7,25.0884618264604,0.280751371035129,"Almond","Desmayo","single","scarce"
10.8,25.0324529539559,0.28673239586886,"Almond","Desmayo","single","scarce"
10.9,24.133596204867,0.29275096011719,"Almond","Desmayo","single","scarce"
11,24.0748654566714,0.298806004391002,"Almond","Desmayo","single","scarce"
11.1,24.0150187507969,0.304896462879959,"Almond","Desmayo","single","scarce"
11.2,24.0980655259088,0.311021263540103,"Almond","Desmayo","single","scarce"
11.3,24.0338663686882,0.317179328282559,"Almond","Desmayo","single","scarce"
11.4,23.0977018952714,0.3233695731633,"Almond","Desmayo","single","scarce"
11.5,23.0323029630709,0.329590908573946,"Almond","Desmayo","single","scarce"
11.6,23.0839396406735,0.335842239433551,"Almond","Desmayo","single","scarce"
11.7,23.0149152380025,0.342122465381365,"Almond","Desmayo","single","scarce"
11.8,23.0536429401684,0.348430480970518,"Almond","Desmayo","single","scarce"
11.9,22.0791604409086,0.354765175862599,"Almond","Desmayo","single","scarce"
12,22.0073847993331,0.361125435023101,"Almond","Desmayo","single","scarce"
12.1,22.0240567438999,0.367510138917688,"Almond","Desmayo","single","scarce"
12.2,21.0309805280308,0.373918163709256,"Almond","Desmayo","single","scarce"
12.3,21.0314837497054,0.380348381455751,"Almond","Desmayo","single","scarce"
12.4,21.0248480097347,0.38679966030871,"Almond","Desmayo","single","scarce"
12.5,20.0108958097747,0.39327086471249,"Almond","Desmayo","single","scarce"
12.6,19.0436659964214,0.399760855604145,"Almond","Desmayo","single","scarce"
12.7,19.0165349719853,0.40626849061393,"Almond","Desmayo","single","scarce"
12.8,19.0262884820397,0.412792624266376,"Almond","Desmayo","single","scarce"
12.9,18.0219154943992,0.419332108181921,"Almond","Desmayo","single","scarce"
13,17.0075254273782,0.425885791279044,"Almond","Desmayo","single","scarce"
13.1,17.0090207640566,0.432452519976881,"Almond","Desmayo","single","scarce"
13.2,16.0130201205671,0.439031138398279,"Almond","Desmayo","single","scarce"
13.3,15.0106691820507,0.445620488573254,"Almond","Desmayo","single","scarce"
13.4,13.0047120325162,0.452219410642813,"Almond","Desmayo","single","scarce"
13.5,12.0009378804458,0.458826743063119,"Almond","Desmayo","single","scarce"
13.6,0,0.465441322809942,"Almond","Desmayo","single","scarce"
13.7,0,0.472061985583375,"Almond","Desmayo","single","scarce"
13.8,0,0.478687566012776,"Almond","Desmayo","single","scarce"
13.9,0,0.485316897861896,"Almond","Desmayo","single","scarce"
14,0,0.49194881423416,"Almond","Desmayo","single","scarce"
14.1,0,0.498582147778065,"Almond","Desmayo","single","scarce"
14.2,0,0.505215730892657,"Almond","Desmayo","single","scarce"
14.3,0,0.511848395933051,"Almond","Desmayo","single","scarce"
14.4,0,0.518478975415965,"Almond","Desmayo","single","scarce"
14.5,0,0.525106302225213,"Almond","Desmayo","single","scarce"
14.6,0,0.53172920981715,"Almond","Desmayo","single","scarce"
14.7,0,0.538346532425999,"Almond","Desmayo","single","scarce"
14.8,0,0.544957105269054,"Almond","Desmayo","single","scarce"
14.9,0,0.551559764751707,"Almond","Desmayo","single","scarce"
15,0,0.558153348672257,"Almond","Desmayo","single","scarce"
15.1,0,0.56473669642649,"Almond","Desmayo","single","scarce"
15.2,0,0.571308649211961,"Almond","Desmayo","single","scarce"
15.3,0,0.577868050231971,"Almond","Desmayo","single","scarce"
15.4,0,0.584413744899189,"Almond","Desmayo","single","scarce"
15.5,0,0.590944581038874,"Almond","Desmayo","single","scarce"
15.6,0,0.597459409091691,"Almond","Desmayo","single","scarce"
15.7,0,0.603957082316051,"Almond","Desmayo","single","scarce"
15.8,0,0.610436456989961,"Almond","Desmayo","single","scarce"
15.9,0,0.616896392612343,"Almond","Desmayo","single","scarce"
16,0,0.623335752103788,"Almond","Desmayo","single","scarce"
16.1,0,0.629753402006699,"Almond","Desmayo","single","scarce"
16.2,0,0.63614821268481,"Almond","Desmayo","single","scarce"
16.3,0,0.642519058522017,"Almond","Desmayo","single","scarce"
16.4,0,0.648864818120515,"Almond","Desmayo","single","scarce"
16.5,0,0.655184374498185,"Almond","Desmayo","single","scarce"
16.6,0,0.661476615285204,"Almond","Desmayo","single","scarce"
16.7,0,0.667740432919846,"Almond","Desmayo","single","scarce"
16.8,0,0.673974724843436,"Almond","Desmayo","single","scarce"
16.9,0,0.680178393694421,"Almond","Desmayo","single","scarce"
17,0,0.686350347501528,"Almond","Desmayo","single","scarce"
17.1,0,0.692489499875975,"Almond","Desmayo","single","scarce"
17.2,0,0.698594770202696,"Almond","Desmayo","single","scarce"
17.3,0,0.704665083830548,"Almond","Desmayo","single","scarce"
17.4,0,0.710699372261479,"Almond","Desmayo","single","scarce"
17.5,0,0.716696573338599,"Almond","Desmayo","single","scarce"
17.6,0,0.72265563143314,"Almond","Desmayo","single","scarce"
17.7,0,0.728575497630276,"Almond","Desmayo","single","scarce"
17.8,0,0.734455129913744,"Almond","Desmayo","single","scarce"
17.9,0,0.740293493349267,"Almond","Desmayo","single","scarce"
18,0,0.746089560266717,"Almond","Desmayo","single","scarce"
18.1,0,0.751842310441013,"Almond","Desmayo","single","scarce"
18.2,0,0.757550731271696,"Almond","Desmayo","single","scarce"
18.3,0,0.763213817961167,"Almond","Desmayo","single","scarce"
18.4,0,0.768830573691556,"Almond","Desmayo","single","scarce"
18.5,0,0.774400009800178,"Almond","Desmayo","single","scarce"
18.6,0,0.779921145953558,"Almond","Desmayo","single","scarce"
18.7,0,0.785393010319995,"Almond","Desmayo","single","scarce"
18.8,0,0.790814639740615,"Almond","Desmayo","single","scarce"
18.9,0,0.796185079898912,"Almond","Desmayo","single","scarce"
19,0,0.801503385488729,"Almond","Desmayo","single","scarce"
19.1,0,0.806768620380645,"Almond","Desmayo","single","scarce"
19.2,0,0.811979857786758,"Almond","Desmayo","single","scarce"
19.3,0,0.817136180423815,"Almond","Desmayo","single","scarce"
19.4,0,0.822236680674674,"Almond","Desmayo","single","scarce"
19.5,0,0.827280460748064,"Almond","Desmayo","single","scarce"
19.6,0,0.832266632836611,"Almond","Desmayo","single","scarce"
19.7,0,0.837194319273115,"Almond","Desmayo","single","scarce"
19.8,0,0.842062652685032,"Almond","Desmayo","single","scarce"
19.9,0,0.846870776147153,"Almond","Desmayo","single","scarce"
20,0,0.851617843332437,"Almond","Desmayo","single","scarce"
20.1,0,0.856303018660985,"Almond","Desmayo","single","scarce"
20.2,0,0.860925477447119,"Almond","Desmayo","single","scarce"
